,case,model,area,variable,mean,std,periodo,predictor
203,pycpt_GTM_EPS_NIÑO_MJJ,GEOSS2S,central,roc_area_below_normal,0.5721299583333334,0.1030199761371062,MJJ,NIÑO
204,pycpt_GTM_EPS_NIÑO_MJJ,GEOSS2S,central,roc_area_above_normal,0.5388549166666666,0.07962737898901184,MJJ,NIÑO
205,pycpt_GTM_EPS_NIÑO_MJJ,GEOSS2S,norte,pearson,0.1412826153846154,0.13295464652454783,MJJ,NIÑO
206,pycpt_GTM_EPS_NIÑO_MJJ,GEOSS2S,norte,spearman,0.1146488076923077,0.12275345312862478,MJJ,NIÑO
207,pycpt_GTM_EPS_NIÑO_MJJ,GEOSS2S,norte,two_alternative_forced_choice,53.84615376923077,4.318786533907531,MJJ,NIÑO
208,pycpt_GTM_EPS_NIÑO_MJJ,GEOSS2S,norte,roc_area_below_normal,0.5196346538461539,0.06013082485262529,MJJ,NIÑO
209,pycpt_GTM_EPS_NIÑO_MJJ,GEOSS2S,norte,roc_area_above_normal,0.6173367692307692,0.09425296466314945,MJJ,NIÑO
210,pycpt_GTM_EPS_NIÑO_MJJ,GLOSEA6,sur,pearson,0.04258214285714285,0.10487390503692459,MJJ,NIÑO
211,pycpt_GTM_EPS_NIÑO_MJJ,GLOSEA6,sur,spearman,0.19223592857142854,0.15280618705334092,MJJ,NIÑO
212,pycpt_GTM_EPS_NIÑO_MJJ,GLOSEA6,sur,two_alternative_forced_choice,56.599378928571426,5.2005756485073915,MJJ,NIÑO
213,pycpt_GTM_EPS_NIÑO_MJJ,GLOSEA6,sur,roc_area_below_normal,0.5804014285714286,0.10585737096726917,MJJ,NIÑO
214,pycpt_GTM_EPS_NIÑO_MJJ,GLOSEA6,sur,roc_area_above_normal,0.614339357142857,0.10437663517528867,MJJ,NIÑO
215,pycpt_GTM_EPS_NIÑO_MJJ,GLOSEA6,central,pearson,0.13227125,0.10365944271597981,MJJ,NIÑO
216,pycpt_GTM_EPS_NIÑO_MJJ,GLOSEA6,central,spearman,0.20855070833333333,0.13826901085609627,MJJ,NIÑO
217,pycpt_GTM_EPS_NIÑO_MJJ,GLOSEA6,central,two_alternative_forced_choice,56.793478291666666,4.927236470162049,MJJ,NIÑO
218,pycpt_GTM_EPS_NIÑO_MJJ,GLOSEA6,central,roc_area_below_normal,0.6450524999999999,0.09610175902960015,MJJ,NIÑO
219,pycpt_GTM_EPS_NIÑO_MJJ,GLOSEA6,central,roc_area_above_normal,0.6196909583333333,0.08314190555734573,MJJ,NIÑO
220,pycpt_GTM_EPS_NIÑO_MJJ,GLOSEA6,norte,pearson,-0.04954926923076923,0.1080119997844106,MJJ,NIÑO
221,pycpt_GTM_EPS_NIÑO_MJJ,GLOSEA6,norte,spearman,0.02511703846153846,0.15569522392098678,MJJ,NIÑO
222,pycpt_GTM_EPS_NIÑO_MJJ,GLOSEA6,norte,two_alternative_forced_choice,50.08361203846154,5.258481749567056,MJJ,NIÑO
223,pycpt_GTM_EPS_NIÑO_MJJ,GLOSEA6,norte,roc_area_below_normal,0.5198213076923077,0.09695397126185076,MJJ,NIÑO
224,pycpt_GTM_EPS_NIÑO_MJJ,GLOSEA6,norte,roc_area_above_normal,0.5517955384615385,0.09732854466552994,MJJ,NIÑO
225,pycpt_GTM_EPS_NIÑO_JJA,CanSIPSIC3,sur,pearson,0.4090338571428571,0.09507690269074454,JJA,NIÑO
226,pycpt_GTM_EPS_NIÑO_JJA,CanSIPSIC3,sur,spearman,0.5229812857142857,0.07640568669695112,JJA,NIÑO
227,pycpt_GTM_EPS_NIÑO_JJA,CanSIPSIC3,sur,two_alternative_forced_choice,67.75362321428571,3.0865530247866007,JJA,NIÑO
228,pycpt_GTM_EPS_NIÑO_JJA,CanSIPSIC3,sur,roc_area_below_normal,0.7796009285714286,0.08131350871118198,JJA,NIÑO
229,pycpt_GTM_EPS_NIÑO_JJA,CanSIPSIC3,sur,roc_area_above_normal,0.7157555,0.05213771853706297,JJA,NIÑO
230,pycpt_GTM_EPS_NIÑO_JJA,CanSIPSIC3,central,pearson,0.272158875,0.0859434326758559,JJA,NIÑO
231,pycpt_GTM_EPS_NIÑO_JJA,CanSIPSIC3,central,spearman,0.3450724166666667,0.0841252091591836,JJA,NIÑO
232,pycpt_GTM_EPS_NIÑO_JJA,CanSIPSIC3,central,two_alternative_forced_choice,61.986715000000004,2.774986766455593,JJA,NIÑO
233,pycpt_GTM_EPS_NIÑO_JJA,CanSIPSIC3,central,roc_area_below_normal,0.6930506666666667,0.05723801863612061,JJA,NIÑO
234,pycpt_GTM_EPS_NIÑO_JJA,CanSIPSIC3,central,roc_area_above_normal,0.6362480416666667,0.06592160722876274,JJA,NIÑO
235,pycpt_GTM_EPS_NIÑO_JJA,CanSIPSIC3,norte,pearson,0.045586846153846144,0.1500252429617948,JJA,NIÑO
236,pycpt_GTM_EPS_NIÑO_JJA,CanSIPSIC3,norte,spearman,0.19568557692307695,0.11664392129506894,JJA,NIÑO
237,pycpt_GTM_EPS_NIÑO_JJA,CanSIPSIC3,norte,two_alternative_forced_choice,56.382385769230766,3.679985272417315,JJA,NIÑO
238,pycpt_GTM_EPS_NIÑO_JJA,CanSIPSIC3,norte,roc_area_below_normal,0.6629143076923076,0.07153814976896498,JJA,NIÑO
239,pycpt_GTM_EPS_NIÑO_JJA,CanSIPSIC3,norte,roc_area_above_normal,0.5229410384615385,0.08038613817476473,JJA,NIÑO
240,pycpt_GTM_EPS_NIÑO_JJA,SPEAR,sur,pearson,0.42825971428571424,0.11012762601728998,JJA,NIÑO
241,pycpt_GTM_EPS_NIÑO_JJA,SPEAR,sur,spearman,0.495528,0.10104250916675757,JJA,NIÑO
242,pycpt_GTM_EPS_NIÑO_JJA,SPEAR,sur,two_alternative_forced_choice,67.46894421428571,3.7582950671801623,JJA,NIÑO
243,pycpt_GTM_EPS_NIÑO_JJA,SPEAR,sur,roc_area_below_normal,0.7650985714285713,0.08471756606067539,JJA,NIÑO
244,pycpt_GTM_EPS_NIÑO_JJA,SPEAR,sur,roc_area_above_normal,0.6673668571428572,0.0612096951994385,JJA,NIÑO
245,pycpt_GTM_EPS_NIÑO_JJA,SPEAR,central,pearson,0.4238575416666666,0.14351121663130817,JJA,NIÑO
246,pycpt_GTM_EPS_NIÑO_JJA,SPEAR,central,spearman,0.46659425,0.12741989224157335,JJA,NIÑO
247,pycpt_GTM_EPS_NIÑO_JJA,SPEAR,central,two_alternative_forced_choice,65.95712554166668,5.209164773373726,JJA,NIÑO
248,pycpt_GTM_EPS_NIÑO_JJA,SPEAR,central,roc_area_below_normal,0.6878727083333334,0.06834459319597463,JJA,NIÑO
249,pycpt_GTM_EPS_NIÑO_JJA,SPEAR,central,roc_area_above_normal,0.725297125,0.10160428929894008,JJA,NIÑO
250,pycpt_GTM_EPS_NIÑO_JJA,SPEAR,norte,pearson,0.04993423076923077,0.18944294354487512,JJA,NIÑO
251,pycpt_GTM_EPS_NIÑO_JJA,SPEAR,norte,spearman,0.16257523076923075,0.17097634736853284,JJA,NIÑO
252,pycpt_GTM_EPS_NIÑO_JJA,SPEAR,norte,two_alternative_forced_choice,55.546265346153845,5.84719969868284,JJA,NIÑO
253,pycpt_GTM_EPS_NIÑO_JJA,SPEAR,norte,roc_area_below_normal,0.6024672307692307,0.07806968836056652,JJA,NIÑO
254,pycpt_GTM_EPS_NIÑO_JJA,SPEAR,norte,roc_area_above_normal,0.5139486923076922,0.1067763489674956,JJA,NIÑO
255,pycpt_GTM_EPS_NIÑO_JJA,CFSv2,sur,pearson,0.5971675,0.1178329500393005,JJA,NIÑO
256,pycpt_GTM_EPS_NIÑO_JJA,CFSv2,sur,spearman,0.5862732142857142,0.11693170326622201,JJA,NIÑO
257,pycpt_GTM_EPS_NIÑO_JJA,CFSv2,sur,two_alternative_forced_choice,71.81677014285715,4.922697540372537,JJA,NIÑO
258,pycpt_GTM_EPS_NIÑO_JJA,CFSv2,sur,roc_area_below_normal,0.772274,0.08497438538591665,JJA,NIÑO
259,pycpt_GTM_EPS_NIÑO_JJA,CFSv2,sur,roc_area_above_normal,0.7704657857142857,0.06568993094855184,JJA,NIÑO
260,pycpt_GTM_EPS_NIÑO_JJA,CFSv2,central,pearson,0.6309337916666667,0.056975835941636375,JJA,NIÑO
261,pycpt_GTM_EPS_NIÑO_JJA,CFSv2,central,spearman,0.5859057916666667,0.069424637274277,JJA,NIÑO
262,pycpt_GTM_EPS_NIÑO_JJA,CFSv2,central,two_alternative_forced_choice,71.43719808333334,2.8656546881317224,JJA,NIÑO
263,pycpt_GTM_EPS_NIÑO_JJA,CFSv2,central,roc_area_below_normal,0.7457292916666667,0.04964109291662098,JJA,NIÑO
264,pycpt_GTM_EPS_NIÑO_JJA,CFSv2,central,roc_area_above_normal,0.7664504166666667,0.07023145004253002,JJA,NIÑO
265,pycpt_GTM_EPS_NIÑO_JJA,CFSv2,norte,pearson,0.39972550000000007,0.18394913204266553,JJA,NIÑO
266,pycpt_GTM_EPS_NIÑO_JJA,CFSv2,norte,spearman,0.3765551923076923,0.14691110216386466,JJA,NIÑO
267,pycpt_GTM_EPS_NIÑO_JJA,CFSv2,norte,two_alternative_forced_choice,63.977146,5.388293385707398,JJA,NIÑO
268,pycpt_GTM_EPS_NIÑO_JJA,CFSv2,norte,roc_area_below_normal,0.6884817307692308,0.07354534667001122,JJA,NIÑO
269,pycpt_GTM_EPS_NIÑO_JJA,CFSv2,norte,roc_area_above_normal,0.6365753846153847,0.10524739508308578,JJA,NIÑO
270,pycpt_GTM_EPS_NIÑO_JJA,SEAS5,sur,pearson,0.4005957857142857,0.09084774300457613,JJA,NIÑO
271,pycpt_GTM_EPS_NIÑO_JJA,SEAS5,sur,spearman,0.4714285,0.07619070503091005,JJA,NIÑO
272,pycpt_GTM_EPS_NIÑO_JJA,SEAS5,sur,two_alternative_forced_choice,66.43374728571429,2.625632032583487,JJA,NIÑO
273,pycpt_GTM_EPS_NIÑO_JJA,SEAS5,sur,roc_area_below_normal,0.7512122857142857,0.09341437639160607,JJA,NIÑO
274,pycpt_GTM_EPS_NIÑO_JJA,SEAS5,sur,roc_area_above_normal,0.6982276428571429,0.05199209601689082,JJA,NIÑO
275,pycpt_GTM_EPS_NIÑO_JJA,SEAS5,central,pearson,0.209144875,0.09422628911664042,JJA,NIÑO
276,pycpt_GTM_EPS_NIÑO_JJA,SEAS5,central,spearman,0.20054345833333334,0.09049253898617791,JJA,NIÑO
277,pycpt_GTM_EPS_NIÑO_JJA,SEAS5,central,two_alternative_forced_choice,57.155797041666666,3.191783552369043,JJA,NIÑO
278,pycpt_GTM_EPS_NIÑO_JJA,SEAS5,central,roc_area_below_normal,0.6196733333333334,0.06227755437198505,JJA,NIÑO
279,pycpt_GTM_EPS_NIÑO_JJA,SEAS5,central,roc_area_above_normal,0.5575644166666666,0.06593359181524788,JJA,NIÑO
280,pycpt_GTM_EPS_NIÑO_JJA,SEAS5,norte,pearson,-0.027890076923076917,0.19941954443698748,JJA,NIÑO
281,pycpt_GTM_EPS_NIÑO_JJA,SEAS5,norte,spearman,0.05521734615384615,0.1744498894791947,JJA,NIÑO
282,pycpt_GTM_EPS_NIÑO_JJA,SEAS5,norte,two_alternative_forced_choice,52.034559692307695,6.193815753797752,JJA,NIÑO
283,pycpt_GTM_EPS_NIÑO_JJA,SEAS5,norte,roc_area_below_normal,0.5590319230769232,0.10882643150799033,JJA,NIÑO
284,pycpt_GTM_EPS_NIÑO_JJA,SEAS5,norte,roc_area_above_normal,0.46415842307692307,0.0841681101058028,JJA,NIÑO
285,pycpt_GTM_EPS_NIÑO_JJA,CCSM4,sur,pearson,0.30456042857142857,0.14354051956240405,JJA,NIÑO
286,pycpt_GTM_EPS_NIÑO_JJA,CCSM4,sur,spearman,0.3591926428571428,0.15662060091307417,JJA,NIÑO
287,pycpt_GTM_EPS_NIÑO_JJA,CCSM4,sur,two_alternative_forced_choice,62.06004135714285,5.709792359250475,JJA,NIÑO
288,pycpt_GTM_EPS_NIÑO_JJA,CCSM4,sur,roc_area_below_normal,0.6697464285714284,0.10861167581191937,JJA,NIÑO
289,pycpt_GTM_EPS_NIÑO_JJA,CCSM4,sur,roc_area_above_normal,0.664353,0.07156495319737767,JJA,NIÑO
290,pycpt_GTM_EPS_NIÑO_JJA,CCSM4,central,pearson,0.24343666666666666,0.08339426572446226,JJA,NIÑO
291,pycpt_GTM_EPS_NIÑO_JJA,CCSM4,central,spearman,0.28170300000000004,0.09884213575149349,JJA,NIÑO
292,pycpt_GTM_EPS_NIÑO_JJA,CCSM4,central,two_alternative_forced_choice,59.873188416666665,3.1728768361166475,JJA,NIÑO
293,pycpt_GTM_EPS_NIÑO_JJA,CCSM4,central,roc_area_below_normal,0.6438216666666667,0.08137633570315281,JJA,NIÑO
294,pycpt_GTM_EPS_NIÑO_JJA,CCSM4,central,roc_area_above_normal,0.6120846666666667,0.08102516282749589,JJA,NIÑO
295,pycpt_GTM_EPS_NIÑO_JJA,CCSM4,norte,pearson,0.07786476923076924,0.14152375004606327,JJA,NIÑO
296,pycpt_GTM_EPS_NIÑO_JJA,CCSM4,norte,spearman,0.15953169230769232,0.14976113895923357,JJA,NIÑO
297,pycpt_GTM_EPS_NIÑO_JJA,CCSM4,norte,two_alternative_forced_choice,55.30936465384615,4.880652649896175,JJA,NIÑO
298,pycpt_GTM_EPS_NIÑO_JJA,CCSM4,norte,roc_area_below_normal,0.6383177307692307,0.10581244747613133,JJA,NIÑO
299,pycpt_GTM_EPS_NIÑO_JJA,CCSM4,norte,roc_area_above_normal,0.49415299999999995,0.07873610300627905,JJA,NIÑO
300,pycpt_GTM_EPS_NIÑO_JJA,GEOSS2S,sur,pearson,0.4996835714285714,0.09858864574563941,JJA,NIÑO
301,pycpt_GTM_EPS_NIÑO_JJA,GEOSS2S,sur,spearman,0.5322360714285714,0.08494668413058047,JJA,NIÑO
302,pycpt_GTM_EPS_NIÑO_JJA,GEOSS2S,sur,two_alternative_forced_choice,68.45238107142858,3.230431558829927,JJA,NIÑO
303,pycpt_GTM_EPS_NIÑO_JJA,GEOSS2S,sur,roc_area_below_normal,0.7976983571428572,0.09005432475980195,JJA,NIÑO
304,pycpt_GTM_EPS_NIÑO_JJA,GEOSS2S,sur,roc_area_above_normal,0.6918493571428571,0.03987685416308409,JJA,NIÑO
305,pycpt_GTM_EPS_NIÑO_JJA,GEOSS2S,central,pearson,0.30189191666666665,0.08715551316512564,JJA,NIÑO
306,pycpt_GTM_EPS_NIÑO_JJA,GEOSS2S,central,spearman,0.323876875,0.08689057264231474,JJA,NIÑO
307,pycpt_GTM_EPS_NIÑO_JJA,GEOSS2S,central,two_alternative_forced_choice,61.26207733333333,3.2066013178485644,JJA,NIÑO
308,pycpt_GTM_EPS_NIÑO_JJA,GEOSS2S,central,roc_area_below_normal,0.66424425,0.06699202076880126,JJA,NIÑO
309,pycpt_GTM_EPS_NIÑO_JJA,GEOSS2S,central,roc_area_above_normal,0.59948525,0.06537899415985357,JJA,NIÑO
310,pycpt_GTM_EPS_NIÑO_JJA,GEOSS2S,norte,pearson,0.13156930769230768,0.10666690447829752,JJA,NIÑO
311,pycpt_GTM_EPS_NIÑO_JJA,GEOSS2S,norte,spearman,0.1501003846153846,0.09313162810901937,JJA,NIÑO
312,pycpt_GTM_EPS_NIÑO_JJA,GEOSS2S,norte,two_alternative_forced_choice,54.58472692307692,3.600741964964272,JJA,NIÑO
313,pycpt_GTM_EPS_NIÑO_JJA,GEOSS2S,norte,roc_area_below_normal,0.6159683461538462,0.049983665624144975,JJA,NIÑO
314,pycpt_GTM_EPS_NIÑO_JJA,GEOSS2S,norte,roc_area_above_normal,0.483876923076923,0.07594603233973404,JJA,NIÑO
315,pycpt_GTM_EPS_NIÑO_JJA,GLOSEA6,sur,pearson,0.5101725,0.1354866033123096,JJA,NIÑO
316,pycpt_GTM_EPS_NIÑO_JJA,GLOSEA6,sur,spearman,0.5829193571428571,0.12406832158394891,JJA,NIÑO
317,pycpt_GTM_EPS_NIÑO_JJA,GLOSEA6,sur,two_alternative_forced_choice,70.80745342857143,4.991806111935348,JJA,NIÑO
318,pycpt_GTM_EPS_NIÑO_JJA,GLOSEA6,sur,roc_area_below_normal,0.810455,0.09069142876259034,JJA,NIÑO
319,pycpt_GTM_EPS_NIÑO_JJA,GLOSEA6,sur,roc_area_above_normal,0.7254978571428571,0.08937147264955983,JJA,NIÑO
320,pycpt_GTM_EPS_NIÑO_JJA,GLOSEA6,central,pearson,0.340950125,0.10419669812319411,JJA,NIÑO
321,pycpt_GTM_EPS_NIÑO_JJA,GLOSEA6,central,spearman,0.3780435,0.12080685268401237,JJA,NIÑO
322,pycpt_GTM_EPS_NIÑO_JJA,GLOSEA6,central,two_alternative_forced_choice,63.405797041666666,4.451019701162567,JJA,NIÑO
323,pycpt_GTM_EPS_NIÑO_JJA,GLOSEA6,central,roc_area_below_normal,0.6558851250000001,0.07111327860844772,JJA,NIÑO
324,pycpt_GTM_EPS_NIÑO_JJA,GLOSEA6,central,roc_area_above_normal,0.6404448333333334,0.0883093629868254,JJA,NIÑO
325,pycpt_GTM_EPS_NIÑO_JJA,GLOSEA6,norte,pearson,0.14283411538461538,0.14867458457220406,JJA,NIÑO
326,pycpt_GTM_EPS_NIÑO_JJA,GLOSEA6,norte,spearman,0.21879592307692308,0.11685651599485422,JJA,NIÑO
327,pycpt_GTM_EPS_NIÑO_JJA,GLOSEA6,norte,two_alternative_forced_choice,57.831661000000004,4.171301467945708,JJA,NIÑO
328,pycpt_GTM_EPS_NIÑO_JJA,GLOSEA6,norte,roc_area_below_normal,0.6434226538461538,0.06498234548406934,JJA,NIÑO
329,pycpt_GTM_EPS_NIÑO_JJA,GLOSEA6,norte,roc_area_above_normal,0.5131683461538462,0.08654180142875478,JJA,NIÑO
330,pycpt_GTM_EPS_NIÑO_JJA,METEOFRANCE8,sur,pearson,0.39560057142857147,0.14039812408276398,JJA,NIÑO
331,pycpt_GTM_EPS_NIÑO_JJA,METEOFRANCE8,sur,spearman,0.4431676428571429,0.10943823883007983,JJA,NIÑO
332,pycpt_GTM_EPS_NIÑO_JJA,METEOFRANCE8,sur,two_alternative_forced_choice,65.8902692857143,3.9139470888471113,JJA,NIÑO
333,pycpt_GTM_EPS_NIÑO_JJA,METEOFRANCE8,sur,roc_area_below_normal,0.7338912142857142,0.10723760875283218,JJA,NIÑO
334,pycpt_GTM_EPS_NIÑO_JJA,METEOFRANCE8,sur,roc_area_above_normal,0.6996015,0.08046485815359752,JJA,NIÑO
335,pycpt_GTM_EPS_NIÑO_JJA,METEOFRANCE8,central,pearson,0.19818687499999998,0.11522461329121211,JJA,NIÑO
336,pycpt_GTM_EPS_NIÑO_JJA,METEOFRANCE8,central,spearman,0.20666666666666667,0.0995008376022813,JJA,NIÑO
337,pycpt_GTM_EPS_NIÑO_JJA,METEOFRANCE8,central,two_alternative_forced_choice,57.36714966666667,3.1907837922288875,JJA,NIÑO
338,pycpt_GTM_EPS_NIÑO_JJA,METEOFRANCE8,central,roc_area_below_normal,0.6341977083333333,0.07229353432735136,JJA,NIÑO
339,pycpt_GTM_EPS_NIÑO_JJA,METEOFRANCE8,central,roc_area_above_normal,0.5536131666666667,0.07888595192410511,JJA,NIÑO
340,pycpt_GTM_EPS_NIÑO_JJA,METEOFRANCE8,norte,pearson,0.014216423076923083,0.17383322010438473,JJA,NIÑO
341,pycpt_GTM_EPS_NIÑO_JJA,METEOFRANCE8,norte,spearman,0.10190642307692307,0.15221408491033356,JJA,NIÑO
342,pycpt_GTM_EPS_NIÑO_JJA,METEOFRANCE8,norte,two_alternative_forced_choice,52.87068007692308,5.165107054198876,JJA,NIÑO
343,pycpt_GTM_EPS_NIÑO_JJA,METEOFRANCE8,norte,roc_area_below_normal,0.5909203846153847,0.09984427739622911,JJA,NIÑO
344,pycpt_GTM_EPS_NIÑO_JJA,METEOFRANCE8,norte,roc_area_above_normal,0.4632225,0.08068803460348428,JJA,NIÑO
345,pycpt_GTM_EPS_NIÑO_JAS,CanSIPSIC3,sur,pearson,0.4338025714285714,0.06858361873312468,JAS,NIÑO
346,pycpt_GTM_EPS_NIÑO_JAS,CanSIPSIC3,sur,spearman,0.5040995,0.0891308675517955,JAS,NIÑO
347,pycpt_GTM_EPS_NIÑO_JAS,CanSIPSIC3,sur,two_alternative_forced_choice,68.14182192857143,3.7615015531568248,JAS,NIÑO
348,pycpt_GTM_EPS_NIÑO_JAS,CanSIPSIC3,sur,roc_area_below_normal,0.7792132142857143,0.0903345564524124,JAS,NIÑO
349,pycpt_GTM_EPS_NIÑO_JAS,CanSIPSIC3,sur,roc_area_above_normal,0.7330595000000001,0.0661340830669568,JAS,NIÑO
350,pycpt_GTM_EPS_NIÑO_JAS,CanSIPSIC3,central,pearson,0.4294271666666667,0.08831185171909575,JAS,NIÑO
351,pycpt_GTM_EPS_NIÑO_JAS,CanSIPSIC3,central,spearman,0.47202904166666665,0.11877643973254937,JAS,NIÑO
352,pycpt_GTM_EPS_NIÑO_JAS,CanSIPSIC3,central,two_alternative_forced_choice,66.66666675,4.318794013078567,JAS,NIÑO
353,pycpt_GTM_EPS_NIÑO_JAS,CanSIPSIC3,central,roc_area_below_normal,0.6858201250000001,0.09172899110164703,JAS,NIÑO
354,pycpt_GTM_EPS_NIÑO_JAS,CanSIPSIC3,central,roc_area_above_normal,0.7274634583333333,0.09799983028938501,JAS,NIÑO
355,pycpt_GTM_EPS_NIÑO_JAS,CanSIPSIC3,norte,pearson,0.09264757692307693,0.23207419452576486,JAS,NIÑO
356,pycpt_GTM_EPS_NIÑO_JAS,CanSIPSIC3,norte,spearman,0.21953173076923077,0.1941216955711739,JAS,NIÑO
357,pycpt_GTM_EPS_NIÑO_JAS,CanSIPSIC3,norte,two_alternative_forced_choice,57.91527319230769,7.322407906779374,JAS,NIÑO
358,pycpt_GTM_EPS_NIÑO_JAS,CanSIPSIC3,norte,roc_area_below_normal,0.5774682307692308,0.11482062621937002,JAS,NIÑO
359,pycpt_GTM_EPS_NIÑO_JAS,CanSIPSIC3,norte,roc_area_above_normal,0.6226152307692308,0.11696530330773235,JAS,NIÑO
360,pycpt_GTM_EPS_NIÑO_JAS,SPEAR,sur,pearson,0.3473237142857143,0.07330885141784778,JAS,NIÑO
361,pycpt_GTM_EPS_NIÑO_JAS,SPEAR,sur,spearman,0.38378885714285715,0.09675192979976985,JAS,NIÑO
362,pycpt_GTM_EPS_NIÑO_JAS,SPEAR,sur,two_alternative_forced_choice,62.86231885714286,3.570396854924312,JAS,NIÑO
363,pycpt_GTM_EPS_NIÑO_JAS,SPEAR,sur,roc_area_below_normal,0.6779832857142857,0.07465076927402745,JAS,NIÑO
364,pycpt_GTM_EPS_NIÑO_JAS,SPEAR,sur,roc_area_above_normal,0.7209134285714286,0.08252571729528947,JAS,NIÑO
365,pycpt_GTM_EPS_NIÑO_JAS,SPEAR,central,pearson,0.21135191666666667,0.09427484291196878,JAS,NIÑO
366,pycpt_GTM_EPS_NIÑO_JAS,SPEAR,central,spearman,0.2913768333333333,0.10650909248145073,JAS,NIÑO
367,pycpt_GTM_EPS_NIÑO_JAS,SPEAR,central,two_alternative_forced_choice,59.85809183333333,3.5699272981201338,JAS,NIÑO
368,pycpt_GTM_EPS_NIÑO_JAS,SPEAR,central,roc_area_below_normal,0.6041479583333333,0.06980759179551986,JAS,NIÑO
369,pycpt_GTM_EPS_NIÑO_JAS,SPEAR,central,roc_area_above_normal,0.634418875,0.09875152578412502,JAS,NIÑO
370,pycpt_GTM_EPS_NIÑO_JAS,SPEAR,norte,pearson,-0.1665279230769231,0.2168559129883114,JAS,NIÑO
371,pycpt_GTM_EPS_NIÑO_JAS,SPEAR,norte,spearman,-0.08953184615384616,0.24377724663459788,JAS,NIÑO
372,pycpt_GTM_EPS_NIÑO_JAS,SPEAR,norte,two_alternative_forced_choice,46.9481605,8.499609278452843,JAS,NIÑO
373,pycpt_GTM_EPS_NIÑO_JAS,SPEAR,norte,roc_area_below_normal,0.4281197692307692,0.16516961701845673,JAS,NIÑO
374,pycpt_GTM_EPS_NIÑO_JAS,SPEAR,norte,roc_area_above_normal,0.4449297692307692,0.15097453139374908,JAS,NIÑO
375,pycpt_GTM_EPS_NIÑO_JAS,CFSv2,sur,pearson,0.39001907142857145,0.08009696374971693,JAS,NIÑO
376,pycpt_GTM_EPS_NIÑO_JAS,CFSv2,sur,spearman,0.5178261428571428,0.08590523369625487,JAS,NIÑO
377,pycpt_GTM_EPS_NIÑO_JAS,CFSv2,sur,two_alternative_forced_choice,68.09006221428571,3.38908360735008,JAS,NIÑO
378,pycpt_GTM_EPS_NIÑO_JAS,CFSv2,sur,roc_area_below_normal,0.7602430714285714,0.0842426391514961,JAS,NIÑO
379,pycpt_GTM_EPS_NIÑO_JAS,CFSv2,sur,roc_area_above_normal,0.766820357142857,0.07257484751581554,JAS,NIÑO
380,pycpt_GTM_EPS_NIÑO_JAS,CFSv2,central,pearson,0.312444375,0.0557565590220951,JAS,NIÑO
381,pycpt_GTM_EPS_NIÑO_JAS,CFSv2,central,spearman,0.5181884166666667,0.10257461970801089,JAS,NIÑO
382,pycpt_GTM_EPS_NIÑO_JAS,CFSv2,central,two_alternative_forced_choice,68.44806758333333,3.8570604538502065,JAS,NIÑO
383,pycpt_GTM_EPS_NIÑO_JAS,CFSv2,central,roc_area_below_normal,0.7126804583333333,0.08149398244143509,JAS,NIÑO
384,pycpt_GTM_EPS_NIÑO_JAS,CFSv2,central,roc_area_above_normal,0.7422313749999999,0.08794184304973587,JAS,NIÑO
385,pycpt_GTM_EPS_NIÑO_JAS,CFSv2,norte,pearson,-0.03357257692307692,0.2341335041245244,JAS,NIÑO
386,pycpt_GTM_EPS_NIÑO_JAS,CFSv2,norte,spearman,0.1844481923076923,0.26196557864580655,JAS,NIÑO
387,pycpt_GTM_EPS_NIÑO_JAS,CFSv2,norte,two_alternative_forced_choice,56.661092653846154,9.795027451562255,JAS,NIÑO
388,pycpt_GTM_EPS_NIÑO_JAS,CFSv2,norte,roc_area_below_normal,0.5626015384615385,0.15506114996478765,JAS,NIÑO
389,pycpt_GTM_EPS_NIÑO_JAS,CFSv2,norte,roc_area_above_normal,0.5802566923076923,0.14246161653414127,JAS,NIÑO
390,pycpt_GTM_EPS_NIÑO_JAS,SEAS5,sur,pearson,0.381106,0.0798561535950737,JAS,NIÑO
391,pycpt_GTM_EPS_NIÑO_JAS,SEAS5,sur,spearman,0.4629815714285714,0.11206731808650566,JAS,NIÑO
392,pycpt_GTM_EPS_NIÑO_JAS,SEAS5,sur,two_alternative_forced_choice,66.22670807142858,4.3200861699463395,JAS,NIÑO
393,pycpt_GTM_EPS_NIÑO_JAS,SEAS5,sur,roc_area_below_normal,0.7280757857142858,0.09730279478894631,JAS,NIÑO
394,pycpt_GTM_EPS_NIÑO_JAS,SEAS5,sur,roc_area_above_normal,0.7488195,0.06886356904753257,JAS,NIÑO
395,pycpt_GTM_EPS_NIÑO_JAS,SEAS5,central,pearson,0.2743360833333333,0.07484781710072148,JAS,NIÑO
396,pycpt_GTM_EPS_NIÑO_JAS,SEAS5,central,spearman,0.39931154166666666,0.1215170795742239,JAS,NIÑO
397,pycpt_GTM_EPS_NIÑO_JAS,SEAS5,central,two_alternative_forced_choice,64.38707729166667,4.523522332081895,JAS,NIÑO
398,pycpt_GTM_EPS_NIÑO_JAS,SEAS5,central,roc_area_below_normal,0.6602982916666668,0.09424464225287962,JAS,NIÑO
399,pycpt_GTM_EPS_NIÑO_JAS,SEAS5,central,roc_area_above_normal,0.6960525416666666,0.08828125310901666,JAS,NIÑO
400,pycpt_GTM_EPS_NIÑO_JAS,SEAS5,norte,pearson,-0.08924042307692309,0.2685505323656229,JAS,NIÑO
